Height,Weight,BodyFat,ExerciseWeight
179.8,100.9,13.4,117.5
176.9,88.7,27.1,82.5
168.5,52.6,30,20
182.9,74,22.9,67.5
168.7,80.8,20.2,70
164.6,95.1,24,87.5
191.1,90.7,16.9,107.5
162.8,88.5,17.1,80
181.6,78.6,19.6,77.5
214.9,83.6,27.2,107.5
188.3,51.4,10,45
173.7,70.2,17,57.5
174,66.7,14.1,55
182.5,67.4,15.6,62.5
180.9,102,20.9,115
183.5,54.2,22.6,35
186.9,90.7,16.2,105
180.3,50,27.7,20
179.3,67.8,25.7,50
173.7,118.3,26.2,132.5
178.3,113.7,21.2,132.5
171.7,104.2,24.5,107.5
181.9,68.1,19.3,60
177.8,85,24.4,80
190.6,111.6,28,132.5
172.4,78.2,19.8,67.5
164.7,89.6,17.1,82.5
183.5,89.2,15.8,100
183.4,88.4,22.4,92.5
193.3,64.2,19.6,62.5
187.5,107.1,13.7,135
168,128.7,22.3,147.5
183.8,75,25.6,67.5
181.1,70.3,27.9,55
189.3,60.7,13.5,57.5
192.4,59.5,22.4,50
190.5,64.7,19.6,60
172.9,133.8,17.6,150
184,73.9,26.1,65
168.1,76.1,18.7,62.5
163.6,66.3,20.5,40
186.3,89.7,20.3,100
176.8,56.5,21.4,32.5
202.3,98.1,13.3,132.5
170,132.5,22.1,150
206,82.6,14,110
187.3,99.1,25.4,112.5
198.4,101.4,18.9,130
190.7,95.4,20.2,112.5
186.3,50,20.9,30
162,50,18.7,20
182,85.2,16,92.5
173.7,92.9,18,95
159.3,108.4,24.6,105
176.8,90.7,28.6,85
173,89.8,27.5,82.5
179.1,56.6,18.8,37.5
172.5,104.4,21.5,110
183.9,92.5,27.9,95
164.8,110.2,30,107.5
177.1,130.8,11.7,150
183.6,58.3,13.2,50
170.4,57.2,13.8,35
176.9,88.4,17.3,92.5
149.8,55.7,24.4,20
167.5,110.8,19.1,120
183.1,50,25.7,25
179.9,85.8,21.7,85
179.9,50,23.1,22.5
179.6,66.7,23.5,52.5
169,84.5,27.6,70
185.6,75.9,18.3,77.5
173.3,93.8,19.6,95
183.9,89.9,17.8,100
199.6,88.5,18.6,110
174.2,74.3,23,60
188.5,77.1,27.8,72.5
176.7,96.3,21.8,100
172.2,56.3,12.7,37.5
185.5,115,22.6,140
177.8,127,13.5,150
185,83.3,25.9,82.5
198.1,103,19.9,132.5
179.2,64.9,21.6,50
177.9,103,18.6,115
184.8,50,24,27.5
182,99.7,17.9,115
182.6,96,17.6,110
167.9,104.8,18.3,110
170.2,73.6,22.8,55
172,79.8,10,77.5
191.4,82.6,10,100
187.9,68.5,25.5,60
192.3,92.3,26.3,102.5
164.3,52.4,19.9,20
187,72.9,20.9,70
182.9,68.7,21,60
202.1,56.9,18.7,57.5
190.6,96.1,19.6,115
179.7,72.4,16,67.5
178.7,65.8,21.7,50
183.6,50,12.8,35
166.3,53.9,27.1,20
165.7,96.1,11.6,100
177.4,60.5,14.5,47.5
186.5,109.5,23,130
184.2,69.7,14.2,67.5
182.9,86.3,23.8,87.5
178.4,57,16.7,40
189.4,95.3,21.9,110
178.6,80.2,24,72.5
171.8,80.4,23.2,67.5
167.6,91.6,14.2,92.5
175.3,78.4,20.9,70
168.3,50,17.2,20
171.6,82.7,27.7,67.5
166,99.1,24.1,95
190.4,92.5,17.3,110
171.3,74.1,16.4,62.5
174.7,88.6,23.5,85
185.6,68.9,25.5,57.5
165.4,98.5,24.5,92.5
169.2,103.9,15.2,112.5
198.8,105.8,17.8,140
171.4,50.2,24.5,20
185.1,81.4,18.4,85
199.5,90.8,24.9,107.5
186.2,75.8,26.4,70
184.2,51.4,26,27.5
202.3,83.8,16.6,105
171.8,74,15.3,65
162,77.9,18.8,60
173.6,89.1,20.8,87.5
172.5,76.9,21.1,65
179.9,50,16.6,30
173.8,86.6,11.4,90
189.1,65.8,25.9,55
186.3,69.4,25.6,60
166.9,93.9,18.3,92.5
188.2,100,19.8,117.5
178.9,87.4,23.7,85
155.4,78.9,19.6,55
187,90.6,17.1,105
163.5,99.2,22.3,95
194.5,73.8,14.5,85
179.7,91.2,20.3,95
177.6,102.1,23.2,110
188.1,77.1,20.9,77.5
181,55.5,15.9,40
190.4,67.1,18.9,65
185.7,79.1,13.8,85
176.4,127.6,22.4,150
196.4,72.7,14.4,82.5
156.9,63.1,17.8,30
173.7,103.7,22.3,110
169.9,50,22.2,20
176.8,75.2,22.2,65
181.6,73.8,17.8,70
180.1,94.4,23.4,100
193,74.2,10.5,87.5
181.1,58.2,15.5,45
188.2,87.1,25.4,92.5
173,61.2,21.1,37.5
172.6,91.4,13.7,95
182.4,72.7,10,75
179.8,82.6,28.5,75
191.4,53.7,20.1,42.5
175,71.7,16.3,62.5
186.7,62.8,16.7,57.5
181.2,79.3,13.9,82.5
193.3,59.9,20.6,55
179.5,82.9,22.6,80
180.7,54.6,21.9,32.5
191.1,89.3,22.3,100
166.5,73.9,22.2,52.5
185.7,78,22.2,77.5
176.8,84.5,25,77.5
173.4,79.1,11.2,77.5
189.4,100.9,25.7,115
176.5,54,26,25
185.2,62.6,30,42.5
197,77.4,18.6,87.5
191.9,97.1,24.2,112.5
205.3,96.5,23.3,125
170.2,117.9,21.4,132.5
162.5,122.4,22.7,132.5
183.3,73.3,26.9,62.5
191.9,95.1,28.5,105
182.8,77.1,24.4,70
154.8,65,18.4,32.5
182.5,88.8,18.2,95
179.8,81,13.7,85
188.6,87.7,15.6,102.5
165.9,93,14.7,92.5
190,61.2,19.3,55
165.4,50,16.3,20
167.8,90.5,22.9,82.5
154,52.5,17.1,20
197.6,94.1,10,125
156.2,97.9,20,87.5
188.6,101.9,28.4,115
178.2,55.7,19.5,35
176.7,109.5,27,117.5
193.1,105.4,13.8,137.5
185.1,94.6,20.4,105
185.8,51.5,13.5,40
203.9,71.4,17.6,85
193.3,54.2,24,42.5
207.5,119.3,11.7,150
168.7,93.4,22.5,87.5
162.1,50,17.9,20
180.8,89.1,22.3,92.5
182.5,63.5,12.7,57.5
182.5,71.1,15.6,67.5
186.6,106.4,18.6,130
182.5,74.2,10,77.5
178.2,84.6,16.7,87.5
185.5,59,24.8,42.5
178.3,89.5,17.5,95
186.4,74.9,19.4,75
192.3,71.3,16.6,75
157,57.5,24.7,20
177.1,97.9,18.8,107.5
186.4,50,25.4,27.5
169.9,60.6,10,45
196.8,128.7,23,150
189.9,85.4,27.6,87.5
184.7,96.6,14.5,115
168.6,86.6,21.9,77.5
172.6,76.3,10,72.5
177.4,92.8,22.5,95
189.4,80.5,18.8,87.5
187.9,69.3,20,65
196.3,50,24.8,35
178.7,98.6,18.9,110
169.7,77.5,11.7,72.5
180.1,64.9,30,42.5
166.7,71.8,14.4,57.5
191.8,101.6,25.4,120
170.5,88,20.3,82.5
186.8,79.3,12.9,87.5
190.1,102.3,24.3,120
171.8,60.4,24.4,32.5
169.5,79,28.3,60
160.9,103.2,11.9,107.5
180.5,69.6,19,60
182.4,52,18.5,32.5
180.9,86.2,16.9,92.5
181.7,103.2,23.8,115
177.1,75.8,20.5,67.5
161.6,88.3,11.9,82.5
173.4,95.3,22.4,95
166.3,99.6,17.8,100
177,92.9,14.6,102.5
174.1,106.1,26.2,112.5
170,81.1,13.8,75
169.5,77.6,12.8,70
171.8,85.9,22.6,77.5
166.9,79.8,18.6,67.5
184.5,50,15.3,35
191.6,66,22,62.5
174.7,77.8,16.4,72.5
184.1,113,22.4,135
189.8,57.1,20.5,47.5
197.8,70.8,26,72.5
169.9,80.3,18.7,70
185.7,105.3,18.2,127.5
174,88.5,10,95
185,83.6,17.9,90
179.4,88.7,22.3,90
187.6,89,24.6,95
166.8,95.3,13.8,97.5
175.7,112.1,23.3,125
186.1,100.5,22.1,115
179.5,74.8,20.2,67.5
176.2,59,19.7,37.5
165,50,10.5,22.5
180.6,83.6,19.7,85
186.3,60.6,17.5,52.5
188.3,64.3,21.1,57.5
183.1,79.6,29.4,72.5
180.4,92,14.5,102.5
160.4,53.7,20.6,20
195.1,61,14.9,62.5
160.2,90,16.7,80
174.1,76.1,25.7,60
186.8,56,17.2,45
186.1,60.6,15.9,52.5
167,62,23.4,32.5
182.5,98.2,30,102.5
189.1,58.2,16.9,50
184.4,79.3,25.4,75
192.8,51,28.1,32.5
181,99.2,19.2,112.5
192.1,93.2,13.7,115
174.5,107.5,27.5,112.5
175,59.5,22.1,37.5
186.3,63.7,19.3,55
183.7,59,16.7,47.5
191.2,86.3,23.8,95
195.5,70,21.5,72.5
156.8,110.1,25.6,105
185.9,52.9,28.1,30
163.3,73,12.4,57.5
166.2,54.2,17.7,22.5
168.5,90.8,23.9,82.5
175.5,78.1,24.5,67.5
177.1,50,13.3,30
169.1,97,23.2,95
192.5,63.8,21.1,60
181.5,87.3,24.1,87.5
166.1,100.1,20.3,100
171.7,96.1,19.5,97.5
177.3,85.5,19.4,85
195.1,63.9,19,62.5
171.9,58.8,16.6,37.5
169.1,99.3,22.7,97.5
203.9,60.9,25.6,60
176,85,27.6,75
175.2,114.8,13.6,137.5
178.4,102.5,28.8,107.5
173.4,75.4,20.4,62.5
182.9,91.8,25,95
180,86,11.6,95
178.9,61.5,19,45
181.5,65.1,16.7,55
183.6,93.5,20.1,102.5
155.1,57.4,16.3,20
165,125.1,20.9,140
184.2,86.2,21.5,90
188.2,82.3,20,87.5
165,64.2,19.2,37.5
192.5,98.4,21.7,117.5
170.8,74.2,13.7,65
170.3,83.9,21,75
173.3,78.2,26.7,62.5
170.4,99.5,16.8,105
180.9,97.5,24.6,105
197.9,59.5,20.4,57.5
176.8,94,19.3,100
164.4,90.1,10,90
187.8,75,25.4,70
179.3,56.9,18.5,40
187.2,50,18.6,32.5
171.5,69.6,16.3,55
184.3,95.1,21.5,105
172.8,90.4,21.4,87.5
174.9,125.6,22.3,147.5
172.8,92.5,16.5,95
181.9,83.6,15.5,90
161.8,63.5,14,40
164.6,59.3,22.5,27.5
175.4,81,17,77.5
175.4,93.1,15.2,100
182.1,100.5,13.6,120
159.5,105.3,22.3,100
195.2,73.3,10,87.5
188.3,63.3,27.2,50
176.1,83,14.7,82.5
192.5,97.2,17.9,120
193.6,92.5,21.2,110
159,69.2,25.4,37.5
183.4,74.9,17.4,75
193.5,59,29.8,45
178.9,53.1,22.6,27.5
178.9,114.5,23.9,132.5
173.5,85.6,22.1,80
184.7,100.8,19.2,117.5
181,87.3,20.7,90
177.9,115.8,19.4,137.5
194,82.3,17.9,95
175.3,66.7,14.1,55
171.4,66.4,21.8,45
198.8,73.1,10,90
178.7,76.2,12.9,75
176.4,114,23.2,130
184.9,98.1,22.4,110
182.2,82.5,20.2,82.5
166.6,101.7,20,102.5
191.8,72.6,21,75
181.7,63.5,24.1,47.5
179.5,87.5,30,80
183,105.1,22.4,120
171.5,107.9,14.5,122.5
177.3,97.9,16.4,107.5
184.3,59.9,23.9,42.5
186,107,18.9,130
173.7,74,20.3,62.5
181.2,103.4,30,110
179,117.8,18.8,142.5
189,50,27.8,27.5
183.5,77.1,18.6,77.5
183.2,91.3,13.5,105
186.7,83.1,17.4,90
183.7,50,16.8,32.5
167.1,64.4,15.3,45
200.9,57.5,17.2,60
176.8,68.3,18.6,55
179,72.5,17.3,65
179.6,58.6,16,45
165.8,71.4,22.3,47.5
174.1,50,20.3,20
184.5,107.9,19.4,130
178.5,106.5,26.2,115
178.3,50,17.5,27.5
183.9,59.3,19.8,45
171.4,86.9,21.1,80
174.2,50,20.3,20
197.2,80.7,27.3,87.5
173,75.5,15.4,67.5
177.2,65.6,20,50
169.7,101.6,23.1,102.5
193.1,56.7,21.2,47.5
182.8,107.2,16.1,130
187.1,74.7,21.4,72.5
177.3,82.8,20.5,80
179.4,72.1,16.5,67.5
179.4,104.5,30,110
172.3,99.1,20.3,102.5
162.4,50,17.8,20
193.2,88.8,16.5,107.5
188.9,86.1,12.6,102.5
193,78.9,16.8,90
166.4,114.2,15.1,127.5
180.4,115.8,16.4,142.5
183.3,118.2,23.7,142.5
186.2,85.1,19.9,92.5
193.4,59.8,30,45
179.8,50.6,20.9,27.5
196.6,91.9,24.8,107.5
160.8,57.8,25.7,20
185.1,103.9,15.4,125
169.7,80.5,15.6,72.5
186.4,88.7,12.4,105
195.9,56.9,15.5,55
173.6,66.3,22.5,47.5
194.2,73.1,18.1,80
180.7,86.3,22,87.5
198.6,95.3,19.3,120
186.8,50,20.4,32.5
175.6,53.1,24.1,25
181.4,51.8,18.4,32.5
173,82.1,20.7,75
187.3,83.5,20.6,90
172.7,119.1,17.2,140
176.2,69.2,19.8,55
151.8,91.4,16.3,75
171.4,93.2,19.7,92.5
171.7,99.1,26.8,97.5
192.2,101.6,24.5,120
188.4,104,24.9,120
183.5,94.8,22.6,102.5
182.4,69.1,26.4,55
189.2,50,19.5,35
180.1,92.5,19.6,100
195.7,52.8,30,35
184,70,11.7,70
175.1,109.1,22.8,120
188.4,68.7,17.4,67.5
180.2,71,10,70
190.7,110.8,18.3,140
194,71,29.7,65
163.9,50,15.3,20
180.2,103.5,11.5,125
188.4,63.8,16.2,60
164.2,96.4,13.6,97.5
176.9,68.1,22.1,52.5
172.2,101.6,25,102.5
188.2,74.9,25.1,72.5
170.2,127.5,19.4,150
178.7,83.1,29.2,72.5
168.3,92.1,20.2,87.5
192.6,83.5,14.8,97.5
183.9,105.5,17.9,125
178.2,79.6,20.9,75
164.6,102.4,22.9,100
180.7,70.2,21.3,60
187,73.4,20.9,72.5
180.3,107.2,10,132.5
182,103.3,25.1,115
182.5,93.7,17.5,105
161.9,75.6,17.1,57.5
168.2,74.1,13.8,62.5
170.1,92.7,24,87.5
186.1,59.2,21.7,45
182,96.3,16,110
173.2,74.2,21.3,60
166.4,85.5,16,77.5
187.4,88.5,24.5,95
178,120.6,28,137.5
153.1,111.3,18.8,107.5
167.2,86.5,22.7,75
199.5,79.3,18.4,95
181.6,80.6,20.2,80
166,72.9,18.6,55
194.1,79.2,18.7,90
180.6,74.6,24.1,65
191,108.3,24.4,130
171.2,115.2,24,127.5
198.7,94.1,27.2,110
178.9,109.7,20,127.5
176.9,55.8,14.8,37.5
172.9,97.7,17.9,102.5
176.1,71.9,15,65
172.9,50,20.5,20
199.1,81.7,26.2,90
174.4,74,19.7,62.5
190,84.3,10.8,100
187.2,83,19,90
176.1,101.7,14.2,115
170.3,68.5,15.1,52.5
179.3,89.4,19.3,92.5
191.3,77.9,25.7,77.5
186.5,50,25.2,27.5
192.3,65.5,16.7,65
191.2,61.3,21.2,55
171,74.9,21.2,60
179.8,85.5,13.7,92.5
195.4,66.4,17.1,70
160,85,19.7,70
179.7,76.3,17.9,72.5
182.2,68.8,29.4,52.5
189.5,88.4,25.9,95
184.2,112.7,22.6,135
168.2,55.9,30,20
178,94.6,23.5,97.5
189.6,50,30,25
195.9,65.9,25.6,62.5
187.9,92.9,22.3,105
174.5,98.3,23.9,100
173.3,84.8,23.5,77.5
173,94.4,10,105
166,82.8,27.9,62.5
174.4,84.8,28.6,72.5
183.2,97.9,21.7,110
194.1,96.3,22.2,115
179.2,87.4,11.8,95
182.5,62.8,22,47.5
184.9,54.9,21.4,37.5
183.3,93,20.9,102.5
194.8,113,26.7,140
190.5,65.1,19.9,60
175,74.8,13.5,70
154.2,105,20.3,97.5
166,65.2,26.2,35
183.9,83.9,15.4,90
181.3,69.8,22.6,60
186.1,76.6,25.9,72.5
173.6,70.6,20.1,55
190.7,81,18.1,90
189.8,104.5,24.2,125
189.5,93.3,24.8,105
170.9,74.6,12.8,67.5
169.5,50,22.3,20
178.7,64.6,20.9,50
170.4,71.9,14.4,60
177.8,100.9,16.4,115
166.1,93.4,18.1,90
196.8,89.3,26.4,102.5
171.3,73.8,11.8,67.5
175.7,89.1,27.6,82.5
167.3,72.5,20.3,52.5
184.3,85.9,13.5,97.5
191.8,65.4,22.3,60
205,72.5,20.1,85
168.4,78.8,16,70
204.9,90.4,21.9,115
193,92.5,15.7,112.5
178.2,90.8,20.8,92.5
175.4,56.9,27.9,27.5
180.6,103.1,15.9,120
184.9,64.9,15.5,60
199.1,71.3,20.4,77.5
175.9,63,20.2,45
187.1,74.7,10.7,82.5
181.2,70.9,18.4,65
187.1,77.6,28.3,72.5
181.4,76.7,22.1,70
191.9,50,14.2,42.5
178.3,75.1,24.5,65
189.3,70.3,17.9,70
172,75.8,14.7,67.5
173.6,99,17.4,107.5
191.6,76.2,17.2,82.5
169.5,114.4,20.7,127.5
187.6,78.7,12.4,87.5
178.6,53.7,20.2,32.5
166.3,80.4,27.5,60
209.4,111.1,26.4,150
165.6,103.1,29.9,95
179.1,98.9,22.6,107.5
175.3,97.1,26.4,97.5
171.7,73.4,24.2,55
189,50,10,42.5
178,96.7,24.5,100
173.2,91.4,18.4,92.5
191.2,83.4,24.1,90
182.3,88.3,25.4,90
169.7,70.5,10.7,60
178,98.1,17.8,107.5
157.8,87.2,21.8,70
182,69.5,20.8,60
180.5,90.6,21.3,95
193.4,50,16.1,40
184.7,95.8,21.3,107.5
172.9,104.1,13.4,117.5
170,55.7,16.9,30
186,78.7,20,80
161.7,58,13.7,30
182.4,117.5,22.7,140
182.3,80.4,22.2,77.5
205.3,59.7,22.1,62.5
165.8,99.8,13.9,105
176.3,85.4,19.1,85
196.2,67.7,17.6,72.5
182.1,113.5,18.5,137.5
186.5,124.4,30,150
184.1,104.9,26,117.5
177.8,57.1,21.3,35
172.4,53.9,23.6,22.5
179.1,83.1,23.5,80
190.9,111.7,20,140
177.3,50,18.2,25
174.3,88.2,16.4,90
172,127.9,28.5,145
163.3,50,13.5,20
171.4,74.5,25.8,55
183.2,94.1,25.5,100
170.3,50,22.7,20
180.4,111,24.9,125
174.8,80.9,14.6,80
168.9,67.2,17.1,47.5
181.7,83.1,13.4,90
209.4,89,23.9,115
156.5,50,27,20
166.8,75.8,18.9,60
175,105.3,29,107.5
178.2,99.3,28.2,102.5
179.8,82.5,26.7,75
205.5,67.5,17.8,80
197.7,83.6,17.2,100
179,55,19.5,35
183.3,62.4,19.6,50
201.3,80.7,26.1,92.5
175.1,99.2,19.9,105
181.2,87.1,12.6,97.5
177.6,50,30,20
167,86.9,26.2,72.5
162.1,50,21.3,20
173.2,112,21.4,125
188.1,81.2,19.2,87.5
183.2,55.3,12.8,45
199.1,69.4,14.7,80
188.1,62.3,19,55
187.8,106.9,28.4,122.5
179.1,83.8,26.2,77.5
177.4,65.7,16.2,55
180.7,60.3,19.7,45
183.7,73.2,10,77.5
176.2,50,28,20
182.1,108.5,20.3,127.5
176.6,117.3,22,135
181.4,66.4,25.1,50
172.1,80.2,25.8,65
185.2,108.2,28.4,122.5
193.6,62.4,10,67.5
173.5,62.9,17.1,45
188.1,75.5,21.6,75
176.7,95.4,29.3,92.5
182.7,87.1,19.6,92.5
186,63.2,17.7,55
185,96.2,19.3,110
184.7,85.9,24.3,87.5
171.9,83.5,23.8,72.5
184,93.2,14.6,107.5
171.5,111.8,15.9,127.5
167.5,86.7,22.3,75
172.2,73.4,21.6,57.5
177,56.9,27.1,30
187.6,96.4,23.8,107.5
154,79.8,26,50
182.3,78.5,19.3,77.5
180.6,99.3,24,107.5
193.2,61.3,18.4,57.5
174.1,83.5,19.6,77.5
191.1,58.6,17.7,52.5
190.5,105.1,19.6,130
177.1,93.5,14.5,102.5
182.2,76.8,24.8,70
171.4,50,28.8,20
180.1,78.5,10,82.5
170.7,67,12.1,55
199.5,86.4,13.1,110
158.7,56.7,13.7,25
182.9,88.4,22,92.5
192.5,94.9,23.4,110
162.8,68.4,27.5,37.5
188.2,73.3,17.7,75
169.4,108.4,25.5,112.5
169.4,50,17.6,20
186.2,76.5,15.2,80
186.1,87.1,18.6,95
187.6,88.1,20,97.5
193,54.1,25.9,40
195.5,99.2,20.8,122.5
169,88.9,21.2,82.5
183.3,75.4,16,75
185.3,78.6,19.2,80
205.5,75.9,21.8,90
182.1,65.1,22,52.5
157.1,98.1,24.5,85
165.1,103.3,20,105
177.6,61.5,19.8,45
172.7,65.5,12.2,52.5
201.6,65.7,19.5,72.5
168.2,64.4,22.7,37.5
166.8,94.7,15.3,95
172.5,65.4,25.1,42.5
174.3,90.9,14.4,95
154.6,64.3,20.2,30
191.9,89.9,17.8,105
173.1,61.4,10,47.5
180.8,86,17.6,90
174.2,57.8,30,25
189.6,88.1,13.5,105
183.8,65,28.3,47.5
174.6,90.9,14.1,97.5
170.1,50,19.8,20
179.3,83.2,12.8,87.5
160.3,104.2,24.4,97.5
180.2,68.1,19.3,57.5
179.8,50,24.3,22.5
183.8,72.4,27.8,60
180.2,92.5,18.8,100
166.9,105.8,20.9,110
197.4,51.6,21.4,42.5
188.5,78.4,23.2,80
176.1,104.9,13.8,122.5
176.6,55.2,19.8,32.5
185,67.4,15.9,62.5
152.1,92.4,19,75
176,50,27.7,20
176.4,98.6,23.9,102.5
184.9,77.5,26.4,72.5
178.3,50,30,20
168.3,86.6,18.6,80
161.7,66.5,25.9,35
175.8,87.4,22.1,85
184.8,113.2,17.3,140
184.7,116.9,26,140
182.3,82.6,20.5,82.5
181,80.6,17.4,82.5
184.7,64.8,25.2,50
172.7,50,20.8,20
192.4,83.7,17.6,95
153.7,68.3,23.4,32.5
164.7,57,20,25
167.2,76.1,21.6,57.5
195.5,84.9,13.5,105
196.4,75.9,27,77.5
190,100.6,28.7,112.5
189.9,80,30,77.5
180.4,62.7,16.3,52.5
175.2,65.3,14.4,52.5
191.3,55.1,17.7,47.5
186.7,90.3,15.5,105
176.7,104,25.6,110
187.3,60.9,19.1,52.5
171.7,86.3,20.6,80
177.8,57.5,23.9,35
188.3,79.7,22.6,82.5
178.9,65.1,27.5,45
169.9,75.7,14.8,65
172.1,99.9,17.5,107.5
182.9,93.7,22.6,100
168.1,103.7,25.9,102.5
153.1,66.4,14.5,35
191.8,65.3,22.6,60
175,72.2,26,55
172.4,104.6,25,107.5
172.4,82.8,23.3,72.5
162.6,50,22.8,20
176.4,77.2,19.7,70
176.7,80.3,15.6,80
181.5,55.5,20.8,37.5
163.8,97.8,13.8,100
172.2,96,29.6,90
189.3,67.5,17.3,67.5
175.7,50,15.5,27.5
165.3,72.6,29.9,45
167.2,67.1,18.4,45
171,109.5,23.7,117.5
191.1,88.1,22.6,97.5
175.6,75.4,17.7,67.5
177.4,76.3,15.2,72.5
167,73.2,18.7,55
169.5,101,10,112.5
197.9,68.2,19.7,72.5
185.3,96.3,25.8,105
178.9,84,17.8,85
192.5,90.6,25.6,100
178.7,78.6,19.7,75
181.3,93.6,21.3,100
177.5,69.1,16.7,60
176,59.7,27.2,32.5
177.9,87.9,13.2,95
191.7,62.4,23.8,55
185.1,93.7,18.5,105
178.4,50,14.9,30
186.9,96.1,19.3,110
178.9,88.4,25.2,87.5
182.1,91,21.9,95
177.3,62.4,17.9,47.5
177.8,72.7,11.5,70
194.1,64.7,19.4,65
175.3,74.8,14.2,70
167.5,79.8,16.4,70
172.4,82.7,18.4,77.5
174.6,53.1,16.8,30
193,68.8,16.3,72.5
179.1,80.1,19.3,77.5
173,74.5,28.8,55
161.4,86.5,30,65
193.9,100.2,20.3,122.5
159.5,84.7,17.9,70
190.7,56.9,19.5,47.5
190,86.4,20.4,97.5
171,96.1,15.7,100
176.9,98.7,15.4,110
177.7,110.2,20.9,125
178.7,108.2,24.7,120
171.7,65,15,50
171.9,107.9,16.2,120
177.6,75.7,18.4,70
160.5,58.8,19.1,25
172.8,85.2,20.5,80
184.5,81.6,10,92.5
181.3,84.6,16.6,90
186,103.3,12.7,127.5
169.8,67,19.4,47.5
177.7,64.6,22.2,47.5
190.5,86.7,15.1,102.5
182.2,96.9,21.7,107.5
159,102.1,25.9,92.5
184.8,103.6,20,122.5
174.2,99.2,22.8,102.5
173,63.4,20.8,42.5
166.3,90,20,82.5
170.8,50,20.1,20
181.1,65.4,15.5,57.5
179.4,50,25.8,20
189.3,82.7,12.6,95
156.9,89.2,12.7,80
158.3,79.9,28.5,52.5
186.3,93.3,20.1,105
164,92.7,30,77.5
177.8,87,13.6,92.5
195.3,84.6,17,100
173.2,90.9,15.5,95
199.3,92.9,21.1,115
187.9,101.7,19.4,122.5
177.3,96.9,14,110
171.1,104.6,23.9,107.5
182.3,99.9,22.7,110
174.6,83.5,25.2,75
174.4,82.1,11.9,82.5
185.7,63.9,16,57.5
183.1,117.9,22.8,142.5
195.3,67.8,24.1,65
176,70.9,28.2,52.5
178,90.1,13.8,97.5
193.4,78.3,21.1,85
184.1,97,15.4,112.5
169.4,98.8,10.5,107.5
169.5,76,18.7,62.5
170,131.2,21,150
163.8,98.2,15.2,97.5
168.8,55.1,15.1,30
174.6,89.2,26.2,82.5
163.1,105,15.1,110
201.5,92,18,117.5
174.7,71.6,14.8,62.5
168.3,73.8,18.4,57.5
182.8,81.3,23.7,80
187,106.9,17.4,130
176.4,106.6,10,127.5
166.8,96.2,19.2,95
194.8,106.4,22.5,132.5
195,78.6,24.7,82.5
179.2,66,15.9,57.5
168.5,97.1,20,97.5
182.7,50,18.7,30
160.8,75.4,21.5,52.5
193.4,55.3,16.9,50
190.3,90,18.2,105
184.3,50,24,27.5
169,57.8,20.4,30
191.2,81.1,22.8,87.5
178.7,70.3,24.6,55
176,114.8,12.9,140
185.7,81.4,23.5,82.5
172.6,50,20.6,20
180.3,100.7,21.4,112.5
178.3,88.3,20.4,90
173.9,61.2,22.4,37.5
156.5,73.9,21.6,45
171,79.5,21.8,67.5
190,50,11.3,42.5
173.8,54,25.8,22.5
212.1,82.3,24.8,105
197,50,25.4,35
178.2,63,25.6,42.5
183.9,76,24,70
208.8,50,11.1,57.5
176.7,77.3,24.5,65
176.3,117.5,30,130
178.9,88.4,22.9,87.5
181.8,60,10,52.5
174.2,94.9,22.9,95
174.7,67.7,14.8,57.5
194.4,67.3,17.7,70
180.4,73.3,30,57.5
173.8,50,16.4,25
184,83.1,25.9,80
183.5,91.1,19.5,100
173.9,111.7,29.3,117.5
174.4,80.2,18.3,75
180.9,101.8,21.6,115
181.6,99.4,20.1,112.5
195.5,72.4,13.1,82.5
170.3,52.6,20.2,22.5
174.2,55.5,22.3,30
183.6,106.8,29.3,117.5
184.5,50,21.5,30
160.9,70.9,23.1,42.5
182.5,75.7,22.5,70
171.3,85.8,19.9,80
188.1,50,18.4,35
171.9,79,21.8,67.5
177.5,59,23.4,37.5
181.6,98.4,16.8,112.5
182.9,69.7,15.5,65
178,92.9,26.5,92.5
176.4,105.6,26.1,112.5
170.5,80.4,15.5,75
173.7,60.5,20.6,37.5
166.2,97.4,25.3,90
195.4,105.6,20.9,132.5
181,63,17.5,52.5
164.4,65.2,12,45
186.2,63,20.1,52.5
164.3,85.8,13.1,80
171.1,51.9,11.4,30
179.6,50,18.2,27.5
169.9,75.2,22.8,57.5
177.3,76.7,17.9,70
184.7,81.3,18,85
161.5,96.9,20.5,90
195.3,73.4,20.9,77.5
186.8,79.2,23.8,77.5
173.5,97.6,23.1,100
200.1,50,12.3,50
169,118.8,18.7,135
190.5,70.4,16.2,72.5
176.8,99.6,26.5,102.5
199.2,76.7,17.2,90
183.3,58.8,20.6,42.5
178,59.8,18.1,42.5
178.4,60.1,17.8,45
179,63.5,14.2,52.5
178.6,106.6,28.5,115
176.7,74,21.9,62.5
175.8,72.7,28.9,55
173.7,56.6,11.9,40
179.9,80.7,21.2,77.5
182.5,81.2,16,85
186.3,91.2,23.7,97.5
182,51.3,15.9,32.5
179.5,67.3,23.7,52.5
175.6,91.3,23.9,90
181.9,65.2,15.3,57.5
181.5,90,17.9,97.5
176.1,63.4,21.8,45
190.2,62.2,10.9,62.5
186.8,72,21.5,67.5
173.1,83.9,17,80
172.3,105.1,14.5,117.5
174.2,114.3,11.9,137.5
180.1,93.2,19.8,100
171.6,98.8,22.2,100
177.8,92.1,17.6,97.5
184.5,82.5,16.7,87.5
